プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZP10	BP0	10133245	0040	0015541403	総合組立	C0922	MSN	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	BP0	10133245	0050	0015541404	製品検査	C0953	SN	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	BP0	10133245	1000	0015541407	出荷検査	C0960	SN	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	BP0	10133245	1030	0015541405	組立小型手直(自責)	CZ030	SNF	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	BP0	10133245	1040	0015541406	組立小型手直(他責)	CZ040	SNF	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	BP0	10133245	1050	0015541408	検査手直し(自責)	C0970	SNF	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	BP0	10133245	1060	0015541409	検査手直し(他責)	C0980	SNF	A6A527600	NSW-25TS (1W30032ｲｺｳ STD)	5			20250904		0000000000	000000
P100	ZP10	CE0	10133251	0010	0015544313	ヒートシンク（加工）	A0510	MSN	ECA548800	SCRﾌｨﾝ3	15	15	23	20250731		0000000000	000000
P100	ZP10	CE0	10133251	0011	0015697621	NEXUS  加工のみ	Y0010	SG	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CE0	10133251	0020	0015544314	ヒートシンク（MC）	A0520	SNF	ECA548800	SCRﾌｨﾝ3	15	15		20250731		0000000000	000000
P100	ZP10	CE0	10133251	1000	0015544315	ヒートシンク（フライス盤）	A0521	SNF	ECA548800	SCRﾌｨﾝ3	15	15		20250731		0000000000	000000
P100	ZP10	CE0	10133251	1010	0015544316	自部署手直し（ヒートシンク）	A0580	SNF	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CE0	10133251	1020	0015544317	他部署手直し（ヒートシンク）	A0585	SNF	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CE0	10133251	1030	0015544318	自部署手直し機械時間（ヒートシンク）MC	A0590	SNF	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CE0	10133251	1040	0015544319	自部署手直し機械時間（ヒートシンク）フラ	A0591	SNF	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CE0	10133251	1050	0015544320	他部署手直し機械時間（ヒートシンク）MC	A0595	SNF	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CE0	10133251	1060	0015544321	他部署手直し機械時間（ヒートシンク）フラ	A0596	SNF	ECA548800	SCRﾌｨﾝ3	15			20250731		0000000000	000000
P100	ZP10	CC0	10133252	0010	0015544325	ケース（NCT）	A0340	SNF	JEA142000	ｹｰｽ構成NSW25TS	5	5	107	20250731		0000000000	000000
P100	ZP10	CC0	10133252	0020	0015544326	ケース（板金）	A0310	SNF	JEA142000	ｹｰｽ構成NSW25TS	5	5	1112	20250731		0000000000	000000
P100	ZP10	CC0	10133252	0030	0015544327	ケース（枠・組立）	A0320	SNF	JEA142000	ｹｰｽ構成NSW25TS	5	5	900	20250731		0000000000	000000
P100	ZP10	CC0	10133252	0040	0015544328	ケース（洗浄乾燥）	A0341	SNF	JEA142000	ｹｰｽ構成NSW25TS	5	5		20250731		0000000000	000000
P100	ZP10	CC0	10133252	0050	0015544329	ケース（塗装）	A0330	SNF	JEA142000	ｹｰｽ構成NSW25TS	5	5		20250731		0000000000	000000
P100	ZP10	CC0	10133252	1000	0015544330	ケース（焼付乾燥）	A0342	MSN	JEA142000	ｹｰｽ構成NSW25TS	5	5		20250731		0000000000	000000
P100	ZP10	CC0	10133252	1010	0015544331	自部署手直し（ケース）	A0380	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1020	0015544332	他部署手直し（ケース）	A0385	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1030	0015544333	自部署手直し機械時間（ケース）NCT	A0390	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1040	0015544334	自部署手直し機械時間（ケース）洗浄乾燥	A0391	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1050	0015544335	自部署手直し機械時間（ケース）焼付乾燥	A0392	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1060	0015544336	他部署手直し機械時間（ケース）NCT	A0395	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1070	0015544337	他部署手直し機械時間（ケース）洗浄乾燥	A0396	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	CC0	10133252	1080	0015544338	他部署手直し機械時間（ケース）焼付乾燥	A0397	SNF	JEA142000	ｹｰｽ構成NSW25TS	5			20250731		0000000000	000000
P100	ZP10	BB0	10133255	0010	0015544350	小型変圧（出庫・機械段取）	A0105	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	0020	0015544351	小型変圧（部材加工準備）	A0106	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	0025	0015544360	外注加工	Y0010	SGF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	0030	0015544352	小型変圧（巻線）	A0110	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	0040	0015544353	小型変圧（コア組）	A0120	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	0050	0015544354	小型変圧（乾燥炉）	A0140	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	1000	0015544355	小型変圧（組立・仕上・検査）	A0130	MSN	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20	20		20250723		0000000000	000000
P100	ZP10	BB0	10133255	1010	0015544356	自部署手直し（小型変圧）	A0180	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20			20250723		0000000000	000000
P100	ZP10	BB0	10133255	1020	0015544357	他部署手直し（小型変圧）	A0185	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20			20250723		0000000000	000000
P100	ZP10	BB0	10133255	1030	0015544358	自部署手直し機械時間（小型変圧）	A0190	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20			20250723		0000000000	000000
P100	ZP10	BB0	10133255	1040	0015544359	他部署手直し機械時間（小型変圧）	A0195	SNF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	20			20250723		0000000000	000000
P100	ZP10	BE0	10133261	0005	0015555481	検査データ確認	C0953	SN	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	0010	0015555482	入庫	C0922	SN	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	0020	0015555483	第十一ロットバラシ	C0922	MSN	A00A1941900	UG1-2050	18	18	90	20250819		0000000000	000000
P100	ZP10	BE0	10133261	0030	0015555484	第十一ロット検査	C0953	SN	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	1000	0015555485	出荷検査	C0960	SN	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	1010	0015555486	組立小型手直(他責)	CZ040	SNF	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	1020	0015555487	検査手直し(他責)	C0980	SNF	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	1030	0015555488	組立小型手直(自責)	CZ030	SNF	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133261	1050	0015555489	検査手直し(自責)	C0970	SNF	A00A1941900	UG1-2050	18			20250819		0000000000	000000
P100	ZP10	BE0	10133262	0005	0015555490	検査データ確認	C0953	SN	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	0010	0015555491	入庫	C0922	SN	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	0020	0015555492	第十二ロットバラシ	C0922	MSN	A00A1941000	UG1-2050F	9	9	40	20250820		0000000000	000000
P100	ZP10	BE0	10133262	0030	0015555493	第十二ロット検査	C0953	SN	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	1000	0015555494	出荷検査	C0960	SN	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	1010	0015555495	組立小型手直(他責)	CZ040	SNF	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	1020	0015555496	検査手直し(他責)	C0980	SNF	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	1030	0015555497	組立小型手直(自責)	CZ030	SNF	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	BE0	10133262	1050	0015555498	検査手直し(自責)	C0970	SNF	A00A1941000	UG1-2050F	9			20250820		0000000000	000000
P100	ZP10	CK9	10133294	0010	0015573465	メイン部品払出	CW010	SN	U00A0393900	&DDC UNIT 6P	13	13		20250818		0000000000	000000
P100	ZP10	CK9	10133294	0020	0015573466	部品仕分け	C0931	SN	U00A0393900	&DDC UNIT 6P	13	13		20250818		0000000000	000000
P100	ZP10	CK9	10133294	0030	0015573467	総合組立	C0911	MSN	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	CK9	10133294	0040	0015573468	製品検査	C0951	SN	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	CK9	10133294	1000	0015573469	出荷検査(大型)	C0962	SN	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	CK9	10133294	1010	0015573470	組立大型手直(自責)	CZ010	SNF	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	CK9	10133294	1020	0015573471	組立大型手直(他責)	CZ020	SNF	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	CK9	10133294	1050	0015573472	検査大型手直し(自責)	C0971	SNF	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	CK9	10133294	1060	0015573473	検査大型手直し(他責)	C0981	SNF	U00A0393900	&DDC UNIT 6P	13			20250818		0000000000	000000
P100	ZP10	BX0	10133316	0010	0015574596	メイン部品払出	CW010	SN	A00A1245300	HKD-10RE CABLE	10	10		20250825		0000000000	000000
P100	ZP10	BX0	10133316	0020	0015574597	部品仕分け	C0931	SN	A00A1245300	HKD-10RE CABLE	10	10		20250825		0000000000	000000
P100	ZP10	BX0	10133316	0030	0015574598	外注加工	C0922	SN	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	0035	0015796884	ケーブル加工	C0922	SG	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	0040	0015574599	総合組立	C0922	MSN	A00A1245300	HKD-10RE CABLE	10	10	5	20250825		0000000000	000000
P100	ZP10	BX0	10133316	0050	0015574600	製品検査	C0953	SN	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	1000	0015574601	出荷検査	C0960	SN	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	1030	0015574602	組立小型手直(自責)	CZ030	SNF	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	1040	0015574603	組立小型手直(他責)	CZ040	SNF	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	1050	0015574604	検査手直し(自責)	C0970	SNF	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BX0	10133316	1060	0015574605	検査手直し(他責)	C0980	SNF	A00A1245300	HKD-10RE CABLE	10			20250825		0000000000	000000
P100	ZP10	BL0	10133317	0010	0015574685	メイン部品払出	CW010	SN	A7A847701	UF3-0035F   J	5	5		20250901		0000000000	000000
P100	ZP10	BL0	10133317	0020	0015574686	部品仕分け	C0931	SN	A7A847701	UF3-0035F   J	5	5		20250901		0000000000	000000
P100	ZP10	BL0	10133317	0030	0015574687	外注加工	C0922	SG	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	0035	0015574695	外注検査	C0953	SG	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	0040	0015574688	総合組立	C0922	MSN	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	0050	0015574689	製品検査	C0953	SN	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	1000	0015574690	出荷検査	C0960	SN	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	1030	0015574691	組立小型手直(自責)	CZ030	SNF	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	1040	0015574692	組立小型手直(他責)	CZ040	SNF	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	1050	0015574693	検査手直し(自責)	C0970	SNF	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133317	1060	0015574694	検査手直し(他責)	C0980	SNF	A7A847701	UF3-0035F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	0010	0015574696	メイン部品払出	CW010	SN	A7A848001	UF3-0100F   J	5	5		20250901		0000000000	000000
P100	ZP10	BL0	10133318	0020	0015574697	部品仕分け	C0931	SN	A7A848001	UF3-0100F   J	5	5		20250901		0000000000	000000
P100	ZP10	BL0	10133318	0030	0015574698	外注加工	C0922	SG	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	0035	0015574706	外注検査	C0953	SG	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	0040	0015574699	総合組立	C0922	MSN	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	0050	0015574700	製品検査	C0953	SN	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	1000	0015574701	出荷検査	C0960	SN	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	1030	0015574702	組立小型手直(自責)	CZ030	SNF	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	1040	0015574703	組立小型手直(他責)	CZ040	SNF	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	1050	0015574704	検査手直し(自責)	C0970	SNF	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133318	1060	0015574705	検査手直し(他責)	C0980	SNF	A7A848001	UF3-0100F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	0010	0015574707	メイン部品払出	CW010	SN	A7A848101	UF3-0150F   J	5	5		20250901		0000000000	000000
P100	ZP10	BL0	10133319	0020	0015574708	部品仕分け	C0931	SN	A7A848101	UF3-0150F   J	5	5		20250901		0000000000	000000
P100	ZP10	BL0	10133319	0030	0015574709	外注加工	C0922	SG	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	0035	0015574717	外注検査	C0953	SG	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	0040	0015574710	総合組立	C0922	MSN	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	0050	0015574711	製品検査	C0953	SN	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	1000	0015574712	出荷検査	C0960	SN	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	1030	0015574713	組立小型手直(自責)	CZ030	SNF	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	1040	0015574714	組立小型手直(他責)	CZ040	SNF	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	1050	0015574715	検査手直し(自責)	C0970	SNF	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BL0	10133319	1060	0015574716	検査手直し(他責)	C0980	SNF	A7A848101	UF3-0150F   J	5			20250901		0000000000	000000
P100	ZP10	BX0	10133337	0010	0015575073	メイン部品払出	CW010	SN	A00A1524000	HKD-50RE CABLE	7	7		20250822		0000000000	000000
P100	ZP10	BX0	10133337	0020	0015575074	部品仕分け	C0931	SN	A00A1524000	HKD-50RE CABLE	7	7		20250822		0000000000	000000
P100	ZP10	BX0	10133337	0030	0015575075	外注加工	C0922	SN	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	BX0	10133337	0035	0015796885	ケーブル加工	C0922	SG	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	BX0	10133337	0040	0015575076	総合組立	C0922	MSN	A00A1524000	HKD-50RE CABLE	7	7		20250822		0000000000	000000
P100	ZP10	BX0	10133337	0050	0015575077	製品検査	C0953	SN	A00A1524000	HKD-50RE CABLE	7	7	115	20250822		0000000000	000000
P100	ZP10	BX0	10133337	1000	0015575078	出荷検査	C0960	SN	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	BX0	10133337	1030	0015575079	組立小型手直(自責)	CZ030	SNF	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	BX0	10133337	1040	0015575080	組立小型手直(他責)	CZ040	SNF	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	BX0	10133337	1050	0015575081	検査手直し(自責)	C0970	SNF	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	BX0	10133337	1060	0015575082	検査手直し(他責)	C0980	SNF	A00A1524000	HKD-50RE CABLE	7			20250822		0000000000	000000
P100	ZP10	B58	10133359	0010	0015612112	メイン部品払出	CW010	SN	U0A854200	HKE(D)-F FAN SET	20	20		20250827		0000000000	000000
P100	ZP10	B58	10133359	0020	0015612113	部品仕分け	C0931	SN	U0A854200	HKE(D)-F FAN SET	20	20		20250827		0000000000	000000
P100	ZP10	B58	10133359	0030	0015612114	総合組立	C0922	MSN	U0A854200	HKE(D)-F FAN SET	20	20	240	20250827		0000000000	000000
P100	ZP10	B58	10133359	0040	0015612115	製品検査	C0953	SN	U0A854200	HKE(D)-F FAN SET	20			20250827		0000000000	000000
P100	ZP10	B58	10133359	1000	0015612116	出荷検査	C0960	SNF	U0A854200	HKE(D)-F FAN SET	20			20250827		0000000000	000000
P100	ZP10	B58	10133359	1030	0015612117	組立小型手直(自責)	CZ030	SNF	U0A854200	HKE(D)-F FAN SET	20			20250827		0000000000	000000
P100	ZP10	B58	10133359	1040	0015612118	組立小型手直(他責)	CZ040	SNF	U0A854200	HKE(D)-F FAN SET	20			20250827		0000000000	000000
P100	ZP10	B58	10133359	1050	0015612119	検査手直し(自責)	C0970	SNF	U0A854200	HKE(D)-F FAN SET	20			20250827		0000000000	000000
P100	ZP10	B58	10133359	1060	0015612120	検査手直し(他責)	C0980	SNF	U0A854200	HKE(D)-F FAN SET	20			20250827		0000000000	000000
P100	ZP10	CC0	10133370	0010	0015612817	ケース（NCT）	A0340	SNF	J00A4188200	均圧板押さえ	24	24		20250515		0000000000	000000
P100	ZP10	CC0	10133370	0020	0015612818	ケース（板金）	A0310	SNF	J00A4188200	均圧板押さえ	24	24	50	20250515		0000000000	000000
P100	ZP10	CC0	10133370	0030	0015612819	ケース（枠・組立）	A0320	SNF	J00A4188200	均圧板押さえ	24	24	35	20250515		0000000000	000000
P100	ZP10	CC0	10133370	0040	0015612820	ケース（洗浄乾燥）	A0341	SNF	J00A4188200	均圧板押さえ	24	24		20250515		0000000000	000000
P100	ZP10	CC0	10133370	0050	0015612821	ケース（塗装）	A0330	SNF	J00A4188200	均圧板押さえ	24	24		20250515		0000000000	000000
P100	ZP10	CC0	10133370	1000	0015612822	ケース（焼付乾燥）	A0342	MSN	J00A4188200	均圧板押さえ	24	24		20250515		0000000000	000000
P100	ZP10	CC0	10133370	1010	0015612823	自部署手直し（ケース）	A0380	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1020	0015612824	他部署手直し（ケース）	A0385	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1030	0015612825	自部署手直し機械時間（ケース）NCT	A0390	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1040	0015612826	自部署手直し機械時間（ケース）洗浄乾燥	A0391	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1050	0015612827	自部署手直し機械時間（ケース）焼付乾燥	A0392	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1060	0015612828	他部署手直し機械時間（ケース）NCT	A0395	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1070	0015612829	他部署手直し機械時間（ケース）洗浄乾燥	A0396	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	CC0	10133370	1080	0015612830	他部署手直し機械時間（ケース）焼付乾燥	A0397	SNF	J00A4188200	均圧板押さえ	24			20250515		0000000000	000000
P100	ZP10	BB0	10133373	0010	0015612861	小型変圧（出庫・機械段取）	A0105	SNF	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	0020	0015612862	小型変圧（部材加工準備）	A0106	SNF	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	0025	0015612871	外注加工	Y0010	SGF	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	0030	0015612863	小型変圧（巻線）	A0110	SNF	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	0040	0015612864	小型変圧（コア組）	A0120	SNF	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	0050	0015612865	小型変圧（乾燥炉）	A0140	SNF	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	1000	0015612866	小型変圧（組立・仕上・検査）	A0130	MSN	F00A0572200	ID-3000PW CC	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133373	1010	0015612867	自部署手直し（小型変圧）	A0180	SNF	F00A0572200	ID-3000PW CC	3			20250801		0000000000	000000
P100	ZP10	BB0	10133373	1020	0015612868	他部署手直し（小型変圧）	A0185	SNF	F00A0572200	ID-3000PW CC	3			20250801		0000000000	000000
P100	ZP10	BB0	10133373	1030	0015612869	自部署手直し機械時間（小型変圧）	A0190	SNF	F00A0572200	ID-3000PW CC	3			20250801		0000000000	000000
P100	ZP10	BB0	10133373	1040	0015612870	他部署手直し機械時間（小型変圧）	A0195	SNF	F00A0572200	ID-3000PW CC	3			20250801		0000000000	000000
P100	ZP10	BB0	10133374	0010	0015612872	小型変圧（出庫・機械段取）	A0105	SNF	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	0020	0015612873	小型変圧（部材加工準備）	A0106	SNF	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	0025	0015612882	外注加工	Y0010	SGF	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	0030	0015612874	小型変圧（巻線）	A0110	SNF	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	0040	0015612875	小型変圧（コア組）	A0120	SNF	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	0050	0015612876	小型変圧（乾燥炉）	A0140	SNF	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	1000	0015612877	小型変圧（組立・仕上・検査）	A0130	MSN	F00A0572300	ID-3000PW MAIN FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133374	1010	0015612878	自部署手直し（小型変圧）	A0180	SNF	F00A0572300	ID-3000PW MAIN FCH	3			20250801		0000000000	000000
P100	ZP10	BB0	10133374	1020	0015612879	他部署手直し（小型変圧）	A0185	SNF	F00A0572300	ID-3000PW MAIN FCH	3			20250801		0000000000	000000
P100	ZP10	BB0	10133374	1030	0015612880	自部署手直し機械時間（小型変圧）	A0190	SNF	F00A0572300	ID-3000PW MAIN FCH	3			20250801		0000000000	000000
P100	ZP10	BB0	10133374	1040	0015612881	他部署手直し機械時間（小型変圧）	A0195	SNF	F00A0572300	ID-3000PW MAIN FCH	3			20250801		0000000000	000000
P100	ZP10	BB0	10133375	0010	0015612883	小型変圧（出庫・機械段取）	A0105	SNF	F00A0572400	ID-3000PW PILOT FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133375	0020	0015612884	小型変圧（部材加工準備）	A0106	SNF	F00A0572400	ID-3000PW PILOT FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133375	0025	0015746348	外注加工	Y0010	SGF	F00A0572400	ID-3000PW PILOT FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133375	0030	0015612885	小型変圧（巻線）	A0110	SNF	F00A0572400	ID-3000PW PILOT FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133375	0040	0015612886	小型変圧（コア組）	A0120	SNF	F00A0572400	ID-3000PW PILOT FCH	3	3	10	20250801		0000000000	000000
P100	ZP10	BB0	10133375	0050	0015612887	小型変圧（乾燥炉）	A0140	SNF	F00A0572400	ID-3000PW PILOT FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133375	1000	0015612888	小型変圧（組立・仕上・検査）	A0130	MSN	F00A0572400	ID-3000PW PILOT FCH	3	3		20250801		0000000000	000000
P100	ZP10	BB0	10133375	1010	0015612889	自部署手直し（小型変圧）	A0180	SNF	F00A0572400	ID-3000PW PILOT FCH	3			20250801		0000000000	000000
P100	ZP10	BB0	10133375	1020	0015612890	他部署手直し（小型変圧）	A0185	SNF	F00A0572400	ID-3000PW PILOT FCH	3			20250801		0000000000	000000
P100	ZP10	BB0	10133375	1030	0015612891	自部署手直し機械時間（小型変圧）	A0190	SNF	F00A0572400	ID-3000PW PILOT FCH	3			20250801		0000000000	000000
