分類	転記日付	指図	WBS要素	販売伝票	販売伝票明細	購買発注	移動タイプ	取引区分	品目コード	品目テキスト	品目タイプ	プラント	保管場所	借方貸方	指図タイプ	指図タイプ名	指図カテゴリ	MRP管理者	MRP管理者名	項目	工場	区分	タイプ	計画承認日	計画開始	計画終了	数量	実績原価	実績正味原価	実績副資材	当月副資材	実績間接費	当月間接費	製品金額	実績原価ORG	実績正味原価ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	製品金額ORG	有効価格なし	逆ザヤ	入出庫伝票番号	入出庫伝票年	連番	登録日付	登録時刻	ユーザ名
02.12xx指図	20250801	50119617					101	WF	P00A0747002	PK-7470B U02 6.4KW ﾙｯｸｽ	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC6	ルックス電子	組外	滋賀	大型	PC	20250515	20250515	20250724	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1187250.000	1388908.000	45083.000	0.000	0.000	0.000	1187250.000	X	X	5003000278	2025	0001	20250801	161654	SISSYS
02.12xx指図	20250801	50119618					101	WF	P00A0747201	PK-7472  U01 PANEL ﾙｯｸｽ	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC6	ルックス電子	組外	滋賀	大型	PC	20250515	20250515	20250724	70.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	329840.000	410232.000	13605.000	0.000	0.000	0.000	329840.000	X	X	5003000075	2025	0001	20250801	091704	SISSYS
02.12xx指図	20250801	50119807					101	WF	P00A0738500	IK-7385A PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250716	20250716	20250806	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30414.000	46742.000	1550.000	0.000	0.000	0.000	30414.000	X	X	5003000084	2025	0001	20250801	094659	SISSYS
02.12xx指図	20250801	50119880					101	WF	P0A344825	WK-3448 S25   MAIN PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250818	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34801.000	34600.760	412.480	0.000	0.000	0.000	34801.000	X		5003000123	2025	0001	20250801	111722	SISSYS
02.12xx指図	20250801	50120012					101	WF	P0A586300	IK-5863  LOWﾃﾞﾝｱﾂｹﾝｼｭﾂｶｲﾛ	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250714	20250714	20250804	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9496.000	15627.000	358.000	0.000	0.000	0.000	9496.000	X	X	5003000066	2025	0001	20250801	091702	SISSYS
02.12xx指図	20250801	50120059					101	WF	P00A0717122	MK-7171D U22 (MK691 SD9)	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250731	20250731	20250827	8.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	189144.000	169347.000	3320.000	0.000	0.000	0.000	471072.000			5003000164	2025	0001	20250801	115403	SISSYS
02.12xx指図	20250801	50120063					101	WF	P00A0728802	WK-7288  U02 PLASMA PANEL	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	54654.000	48635.000	650.000	0.000	0.000	0.000	54654.000	X		5003000178	2025	0001	20250801	121724	SISSYS
02.12xx指図	20250801	50120067					101	WF	PZZA0265813	WK-2658C U13	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39196.000	45373.000	992.000	0.000	0.000	0.000	77600.000			5003000085	2025	0001	20250801	094659	SISSYS
02.12xx指図	20250801	50120068					101	WF	P0A265904	WK-2659F U04 ｼ-ｹﾝｽPCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31079.000	36195.000	666.000	0.000	0.000	0.000	56200.000			5003000068	2025	0001	20250801	091702	SISSYS
02.12xx指図	20250801	50120069					101	WF	P0A210501	WK-2105 S01    ﾃﾞﾝｹﾞﾝ ｶｲﾛ	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8588.000	13894.000	256.000	0.000	0.000	0.000	17796.000	X		5003000069	2025	0001	20250801	091702	SISSYS
02.12xx指図	20250801	50120070					101	WF	P0A488100	WK-4881      PILOT SW2	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41740.000	48274.000	685.000	0.000	0.000	0.000	83480.000			5003000070	2025	0001	20250801	091703	SISSYS
02.12xx指図	20250801	50120072					101	WF	P0A277000	MK-2770A  MRS-PR THY GATE	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	8.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	54128.000	49823.000	890.000	0.000	0.000	0.000	106176.000	X		5003000072	2025	0001	20250801	091703	SISSYS
02.12xx指図	20250801	50120095					101	WF	P0A574600	MK-5746A     RC PANEL	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250714	20250714	20250804	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	142420.000	147318.000	4885.000	0.000	0.000	0.000	142420.000	X	X	5003000073	2025	0001	20250801	091703	SISSYS
02.12xx指図	20250801	50120125					101	WF	97K162000	YPK-1620A	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250717	20250717	20250807	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17188.000	27779.000	598.000	0.000	0.000	0.000	17188.000	X	X	5003000102	2025	0001	20250801	101704	SISSYS
02.12xx指図	20250801	50120134					101	WF	P0A435601	CK-4356 S01	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250717	20250717	20250807	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13944.000	15427.000	314.000	0.000	0.000	0.000	13944.000	X	X	5003000122	2025	0001	20250801	111721	SISSYS
02.12xx指図	20250801	50120154					101	WF	P0A596901	IK-5969S01    DRIVE PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250716	20250716	20250725	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	51500.000	49127.000	1407.000	0.000	0.000	0.000	51500.000	X		5003000304	2025	0001	20250801	164656	SISSYS
02.12xx指図	20250801	50120155					101	WF	P0A245601	MK-2456A S01  PR CONTRL	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	8.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	44576.000	53328.000	1071.000	0.000	0.000	0.000	103184.000			5003000071	2025	0001	20250801	091703	SISSYS
02.12xx指図	20250801	50120236					101	WF	P00A0761500	WK-7615A     AC TIG CTRL	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250707	20250707	20250728	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9294.000	34980.000	1160.000	0.000	0.000	0.000	9294.000	X	X	5003000067	2025	0001	20250801	091702	SISSYS
02.12xx指図	20250801	50120276					101	WF	P00A0716044	IK-7160C U44 CAS300M12BM2	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250728	20250728	20250730	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27745.000	43729.000	1000.000	0.000	0.000	0.000	27745.000	X	X	5003000113	2025	0001	20250801	104717	SISSYS
02.12xx指図	20250804	10132652					101	WF	U00A0192301	80V-300A T1(UNIT)	HALB	P100	1210	S	ZP10	電源	10	B50	小型５号ライン	小型(内作)	大阪	小型	製作	20250717	20250717	20250804	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1472494.000	1609971.000	0.000	0.000	0.000	0.000	1472494.000	X	X	5003000837	2025	0001	20250804	171710	SISSYS
02.12xx指図	20250804	10132955					101	WF	EEA557400	FIN3	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250820	20250820	20250826	12.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14016.000	72816.000	0.000	0.000	0.000	0.000	14016.000	X	X	5003000499	2025	0001	20250804	111752	SISSYS
02.12xx指図	20250804	10132956					101	WF	EEA557500	FIN ME9*120	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250820	20250820	20250826	12.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10848.000	72816.000	0.000	0.000	0.000	0.000	10848.000	X	X	5003000498	2025	0001	20250804	111752	SISSYS
02.12xx指図	20250804	10133236					101	WF	E1B412500	1ｼﾞｶﾞﾜﾋｰﾄｼﾝｸ	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250612	20250612	20250618	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4592.000	14700.000	0.000	0.000	0.000	0.000	4592.000	X	X	5003000770	2025	0001	20250804	161701	SISSYS
02.12xx指図	20250804	10133237					101	WF	E1B412600	2ｼﾞｶﾞﾜﾋｰﾄｼﾝｸ	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250612	20250612	20250618	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18456.000	44962.000	0.000	0.000	0.000	0.000	18456.000	X	X	5003000771	2025	0001	20250804	161701	SISSYS
02.12xx指図	20250804	10133251					101	WF	ECA548800	SCRﾌｨﾝ3	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250725	20250725	20250731	15.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	49200.000	122824.000	0.000	0.000	0.000	0.000	49200.000	X	X	5003000420	2025	0001	20250804	101946	SISSYS
02.12xx指図	20250804	10133545					101	WF	EFA816002	80V-300A(UNIT) ﾌｨﾝ構成表	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250822	20250822	20250828	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	159198.000	212079.000	0.000	0.000	0.000	0.000	159198.000	X	X	5003000419	2025	0001	20250804	101946	SISSYS
02.12xx指図	20250804	50119366					101	WF	P0A611600	WK-6116B     CO2 CONTROL	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250612	20250612	20250805	48.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	780576.000	726122.880	21662.400	0.000	0.000	0.000	2016000.000			5003000772	2025	0001	20250804	161701	SISSYS
02.12xx指図	20250804	50119428					101	WF	P0A597600	WK-5976A  CO2/MAG MOTOR	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250714	20250714	20250804	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	302000.000	270607.000	3349.000	0.000	0.000	0.000	600000.000			5003000537	2025	0001	20250804	114722	SISSYS
02.12xx指図	20250804	50119884					101	WF	P0A603200	WK-6032B     RELLAY_PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250828	20250828	20250918	12.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	357264.000	317948.000	4637.000	0.000	0.000	0.000	685704.000	X		5003000597	2025	0001	20250804	121733	SISSYS
02.12xx指図	20250804	50119942					101	WF	P00A0715916	IK-7159CU16 CM600DU-12NFH	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	15.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	328695.000	244563.000	7146.000	0.000	0.000	0.000	328695.000	X		5003000839	2025	0001	20250804	171710	SISSYS
02.12xx指図	20250804	50120044					101	WF	P00A0752100	WK-7521D PILOT MAIN PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	15.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	440910.000	435335.000	7850.000	0.000	0.000	0.000	669060.000	X		5003000794	2025	0001	20250804	164719	SISSYS
02.12xx指図	20250804	50120065					101	WF	PZZA0563007	WK-5630B S07 FILTER 200V	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14720.000	19975.000	351.000	0.000	0.000	0.000	14720.000	X	X	5003000601	2025	0001	20250804	124659	SISSYS
02.12xx指図	20250804	50120079					101	WF	P0A549300	WK-5493E     MAIN PCB C	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC5	CELCO栗東	組外	滋賀	大型	PC	20250801	20250801	20250826	42.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	525000.000	522287.220	0.000	0.000	0.000	0.000	525000.000	X		5003000378	2025	0001	20250804	094703	SISSYS
02.12xx指図	20250804	50120123					101	WF	P00A0734423	IK-7344B U23	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250724	20250724	20250820	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15438.000	20425.000	598.000	0.000	0.000	0.000	15438.000	X	X	5003000596	2025	0001	20250804	121732	SISSYS
02.12xx指図	20250804	50120169					101	WF	P00A0745800	WK-7458A     CTRL REACH	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250722	20250722	20250729	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14170.000	42230.000	1156.000	0.000	0.000	0.000	14170.000	X	X	5003000536	2025	0001	20250804	114721	SISSYS
02.12xx指図	20250805	10133043					101	WF	U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	HALB	P100	1210	S	ZP10	電源	10	BL0	西山電機製作所 O	組外	大阪	組外	製作	20250728	20250728	20250821	15.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1472940.000	1675092.000	0.000	0.000	0.000	0.000	1472940.000	X	X	5003001201	2025	0001	20250805	161719	SISSYS
02.12xx指図	20250805	10133057					101	WF	A3A416200	RS-RC 15V  A 10M E	FERT	P100	1210	S	ZP10	電源	10	B55	小型５号ライン	小型(内作)	大阪	小型	製作	20250722	20250722	20250805	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	61973.000	79981.000	424.000	0.000	19093.000	0.000	61973.000	X	X	5003000954	2025	0001	20250805	112000	SISSYS
02.12xx指図	20250805	10133076					101	WF	E8A647300	FIN3	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250729	20250729	20250804	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4862.000	5010.000	0.000	0.000	0.000	0.000	4862.000	X	X	5003001004	2025	0001	20250805	115404	SISSYS
02.12xx指図	20250805	10133077					101	WF	E5A126900	FIN1	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250729	20250729	20250804	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6554.000	11016.000	0.000	0.000	0.000	0.000	6554.000	X	X	5003001002	2025	0001	20250805	115404	SISSYS
02.12xx指図	20250805	10133078					101	WF	E5A127000	FIN2	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250729	20250729	20250804	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6066.000	6010.000	0.000	0.000	0.000	0.000	6066.000	X		5003001003	2025	0001	20250805	115404	SISSYS
02.12xx指図	20250805	10133252					101	WF	JEA142000	ｹｰｽ構成NSW25TS	HALB	P100	1210	S	ZP10	電源	10	CC0	ケース	大型(ケース)	滋賀	大型	製作	20250725	20250725	20250731	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	695665.000	377066.000	13734.000	0.000	0.000	0.000	695665.000	X		5003001007	2025	0001	20250805	115405	SISSYS
02.12xx指図	20250805	10133370					101	WF	J00A4188200	均圧板押さえ	HALB	P100	1213	S	ZP10	電源	10	CC0	ケース	大型(ケース)	滋賀	大型	製作	20250509	20250509	20250515	24.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	43032.000	9352.000	20.000	0.000	0.000	0.000	43032.000	X		5003001010	2025	0001	20250805	115406	SISSYS
02.12xx指図	20250805	10133380					101	WF	F00A0643400	DCL 0.5MH巻線表	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250714	20250714	20250804	9.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1033272.000	1053859.000	44039.000	0.000	74376.000	0.000	1033272.000	X	X	5003001114	2025	0001	20250805	134739	SISSYS
02.12xx指図	20250805	10133382					101	WF	E00A3605300	入力Dヒートシンク	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250729	20250729	20250804	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3297.000	7383.000	0.000	0.000	0.000	0.000	3297.000	X	X	5003001005	2025	0001	20250805	115405	SISSYS
02.12xx指図	20250805	10133383					101	WF	E00B0630400	2次Dヒートシンク	HALB	P100	1210	S	ZP10	電源	10	CE0	ヒートシンク	大型(ケース)	滋賀	大型	製作	20250729	20250729	20250804	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12606.000	42910.000	0.000	0.000	0.000	0.000	12606.000	X	X	5003001006	2025	0001	20250805	115405	SISSYS
02.12xx指図	20250805	10133423					101	WF	J00A4188200	均圧板押さえ	HALB	P100	1213	S	ZP10	電源	10	CC0	ケース	大型(ケース)	滋賀	大型	製作	20250804	20250804	20250808	12.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21516.000	5910.000	13.000	0.000	0.000	0.000	21516.000	X		5003001008	2025	0001	20250805	115405	SISSYS
02.12xx指図	20250805	10133449					101	WF	J00A4188200	均圧板押さえ	HALB	P100	1213	S	ZP10	電源	10	CC0	ケース	大型(ケース)	滋賀	大型	製作	20250818	20250818	20250822	12.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21516.000	5910.000	13.000	0.000	0.000	0.000	21516.000	X		5003001009	2025	0001	20250805	115405	SISSYS
02.12xx指図	20250805	50119366					101	WF	P0A611600	WK-6116B     CO2 CONTROL	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250612	20250612	20250805	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32524.000	30255.120	902.600	0.000	0.000	0.000	84000.000			5003000925	2025	0001	20250805	104704	SISSYS
02.12xx指図	20250805	50119410					101	WF	P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC6	ルックス電子	組外	滋賀	大型	PC	20250515	20250515	20250724	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	242400.000	380472.000	7706.000	0.000	0.000	0.000	242400.000	X	X	5003001165	2025	0001	20250805	144700	SISSYS
02.12xx指図	20250805	50119958					101	WF	PZZA0530206	IK-5302D U06	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	6.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	259608.000	257082.000	8337.000	0.000	0.000	0.000	259608.000	X		5003000968	2025	0001	20250805	112003	SISSYS
02.12xx指図	20250805	50120066					101	WF	PZZA0578004	WK-5780A U04 BOOST PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31173.000	27703.000	88.000	0.000	0.000	0.000	31173.000	X		5003001087	2025	0001	20250805	131724	SISSYS
02.12xx指図	20250805	50120189					101	WF	P00A0734423	IK-7344B U23	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250725	20250725	20250821	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15438.000	15940.000	399.000	0.000	0.000	0.000	15438.000	X	X	5003000966	2025	0001	20250805	112002	SISSYS
02.12xx指図	20250805	50120202					101	WF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250723	20250723	20250819	24.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1048992.000	1116343.111	21977.778	0.000	0.000	0.000	1048992.000	X	X	5003001212	2025	0001	20250805	164725	SISSYS
02.12xx指図	20250806	10133073					101	WF	F2A238500	TDK120 FCH2	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250714	20250714	20250804	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23714.000	23069.000	654.000	0.000	1137.000	0.000	39154.000	X		5003001333	2025	0001	20250806	101700	SISSYS
02.12xx指図	20250806	10133074					101	WF	F2A238400	TDK120 FCH1	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250714	20250714	20250804	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13309.000	14110.000	382.000	0.000	649.000	0.000	23190.000	X		5003001334	2025	0001	20250806	101700	SISSYS
02.12xx指図	20250806	10133255					101	WF	F00A0071200	F00A0071200 ﾄﾗﾝｽ購入仕様	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250702	20250702	20250723	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	108900.000	110652.000	981.000	0.000	1416.000	0.000	108900.000	X	X	5003001342	2025	0001	20250806	101702	SISSYS
02.12xx指図	20250806	10133373					101	WF	F00A0572200	ID-3000PW CC	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250711	20250711	20250801	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15999.000	14953.000	71.000	0.000	142.000	0.000	15999.000	X		5003001336	2025	0001	20250806	101701	SISSYS
02.12xx指図	20250806	10133374					101	WF	F00A0572300	ID-3000PW MAIN FCH	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250711	20250711	20250801	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27339.000	28827.000	334.000	0.000	932.000	0.000	27339.000	X	X	5003001337	2025	0001	20250806	101701	SISSYS
02.12xx指図	20250806	10133375					101	WF	F00A0572400	ID-3000PW PILOT FCH	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250711	20250711	20250801	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25092.000	23787.000	186.000	0.000	613.000	0.000	25092.000	X		5003001335	2025	0001	20250806	101701	SISSYS
02.12xx指図	20250806	10133429					101	WF	F00A0572200	ID-3000PW CC	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250806	20250806	20250902	10.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53330.000	49504.000	218.000	0.000	449.000	0.000	53330.000	X		5003001338	2025	0001	20250806	101701	SISSYS
02.12xx指図	20250806	10133430					101	WF	F00A0572300	ID-3000PW MAIN FCH	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250806	20250806	20250902	10.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91130.000	94548.000	1035.000	0.000	2994.000	0.000	91130.000	X	X	5003001339	2025	0001	20250806	101701	SISSYS
02.12xx指図	20250806	10133528					101	WF	F3A458400	MT (15V500A)	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250623	20250623	20250711	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	240060.000	257811.000	5487.000	0.000	10251.000	0.000	555760.000	X		5003001340	2025	0001	20250806	101702	SISSYS
02.12xx指図	20250806	10133540					101	WF	F2A944800	48-25A SEC-L	HALB	P100	1210	S	ZP10	電源	10	BB0	小型変圧	小型(変圧)	大阪	変圧	製作	20250623	20250623	20250711	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	130700.000	120743.000	662.000	0.000	1257.000	0.000	130700.000	X		5003001341	2025	0001	20250806	101702	SISSYS
02.12xx指図	20250806	10133554					101	WF	U00A0396900	GK-7807ﾒﾝﾃﾅﾝｽｹｰﾌﾞﾙ	HALB	P100	1210	S	ZP10	電源	10	B58	小型５号ライン	小型(内作)	大阪	小型	製作	20250804	20250804	20250822	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14260.000	11364.000	0.000	0.000	0.000	0.000	14260.000	X		5003001418	2025	0001	20250806	121735	SISSYS
02.12xx指図	20250806	50119426					101	WF	P0A611700	WK-6117C    CO2 CONTROL2	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250722	20250722	20250818	60.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	255240.000	195736.200	4687.800	0.000	0.000	0.000	690360.000			5003001608	2025	0001	20250806	164654	SISSYS
02.12xx指図	20250806	50119809					101	WF	P00A0752300	WK-7523C INTERFACE PCB	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	14.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	297598.000	176069.000	1267.000	0.000	0.000	0.000	595728.000			5003001490	2025	0001	20250806	134949	SISSYS
02.12xx指図	20250806	50119985					101	WF	P0A381400	GK-3814C D/D CONV(RF DDC)	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250714	20250714	20250804	30.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	346290.000	247989.000	3550.000	0.000	0.000	0.000	830460.000			5003001556	2025	0001	20250806	154704	SISSYS
02.12xx指図	20250806	50120062					101	WF	P00A0770900	WK-7709      OUTPUT FILT.	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC1	PC製造	組外	滋賀	大型	PC	20250710	20250710	20250731	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26061.000	20214.000	329.000	0.000	0.000	0.000	26061.000	X		5003001419	2025	0001	20250806	121736	SISSYS
02.12xx指図	20250806	50120075					101	WF	P0A348300	CK-3483  ZNR  1Φ 100Vｹｲ	HALB	P100	1120	S	ZP11	電源（PCB）	10	PC4	CELCO大洲	組外	滋賀	大型	PC	20250625	20250625	20250826	14.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21532.000	21498.000	0.000	0.000	0.000	0.000	43064.000			5003001528	2025	0001	20250806	144707	SISSYS
